TIME,ALB,ARG,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,CMR,COL,CRI,CYP,CZE,DEU,DEW,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,GBR,GEO,GRC,HKG,HRV,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MAR,MDG,MEX,MKD,MLT,NLD,NOR,NZL,OECD,OECDE,POL,PRT,ROU,RUS,SAU,SEN,SGP,SRB,SVK,SVN,SWE,TUR,USA,ZAF,ZMB
1964-04-30,,,31201853333.333332,,,,,53398307333.333336,,,,,,,,,,,,,,,,,107395578000.0,132616914000.0,,12164320333.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23093890000.0,,,,
1964-05-31,,,31394429916.666668,,,,,53771231166.666664,,,,,,,,,,,,,,,,,108127313250.0,133340488500.0,,12275385416.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23257304000.0,,,,
1964-06-30,,,31587006500.0,,,,,54144155000.0,,,,,,,,,,,,,,,,,108859048500.0,134064063000.0,,12386450500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23420718000.0,,,,
1964-07-31,,,31779583083.333332,,,,,54517078833.333336,,,,,,,,,,,,,,,,,109590783750.0,134787637500.0,,12497515583.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23584132000.0,,,,
1964-08-31,,,31972159666.666668,,,,,54890002666.666664,,,,,,,,,,,,,,,,,110322519000.0,135511212000.0,,12608580666.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23747546000.0,,,,
1964-09-30,,,32164736250.0,,,,,55262926500.0,,,,,,,,,,,,,,,,,111054254250.0,136234786500.0,,12719645750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23910960000.0,,,,
1964-10-31,,,32357312833.333332,,,,,55635850333.333336,,,,,,,,,,,,,,,,,111785989500.0,136958361000.0,,12830710833.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24074374000.0,,,,
1964-11-30,,,32549889416.666668,,,,,56008774166.666664,,,,,,,,,,,,,,,,,112517724750.0,137681935500.0,,12941775916.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24237788000.0,,,,
1964-12-31,,,32742466000.0,,,,,56381698000.0,,,,,,,,,,,,,,,,,113249460000.0,138405510000.0,,13052841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24401202000.0,,,,
1965-01-31,,,32892101083.333332,,,,,56831802833.333336,,,,,,,,,,,,,,,,,114011150583.33333,139073937416.66666,,13203622250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24537864166.666668,,,,
1965-02-28,,,33041736166.666668,,,,,57281907666.666664,,,,,,,,,,,,,,,,,114772841166.66667,139742364833.33334,,13354403500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24674526333.333332,,,,
1965-03-31,,,33191371250.0,,,,,57732012500.0,,,,,,,,,,,,,,,,,115534531750.0,140410792250.0,,13505184750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24811188500.0,,,,
1965-04-30,,,33341006333.333332,,,,,58182117333.333336,,,,,,,,,,,,,,,,,116296222333.33333,141079219666.66666,,13655966000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24947850666.666668,,,,
1965-05-31,,,33490641416.666668,,,,,58632222166.666664,,,,,,,,,,,,,,,,,117057912916.66667,141747647083.33334,,13806747250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25084512833.333332,,,,
1965-06-30,,,33640276500.0,,,,,59082327000.0,,,,,,,,,,,,,,,,,117819603500.0,142416074500.0,,13957528500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25221175000.0,,,,
1965-07-31,,,33789911583.333332,,,,,59532431833.333336,,,,,,,,,,,,,,,,,118581294083.33333,143084501916.66666,,14108309750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25357837166.666668,,,,
1965-08-31,,,33939546666.666668,,,,,59982536666.666664,,,,,,,,,,,,,,,,,119342984666.66667,143752929333.33334,,14259091000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25494499333.333332,,,,
1965-09-30,,,34089181750.0,,,,,60432641500.0,,,,,,,,,,,,,,,,,120104675250.0,144421356750.0,,14409872250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25631161500.0,,,,
1965-10-31,,,34238816833.333332,,,,,60882746333.333336,,,,,,,,,,,,,,,,,120866365833.33333,145089784166.66666,,14560653500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25767823666.666668,,,,
1965-11-30,,,34388451916.666664,,,,,61332851166.666664,,,,,,,,,,,,,,,,,121628056416.66667,145758211583.33334,,14711434750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25904485833.333332,,,,
1965-12-31,,,34538087000.0,,,,,61782956000.0,,,,,,,,,,,,,,,,,122389747000.0,146426639000.0,,14862216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26041148000.0,,,,
1966-01-31,,,34854939916.666664,,,,,62319544083.333336,,,,,,,,,,,,,,,,,123308444500.0,147131858500.0,,14988675916.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26163792333.333332,,,,
1966-02-28,,,35171792833.333336,,,,,62856132166.66667,,,,,,,,,,,,,,,,,124227142000.0,147837078000.0,,15115135833.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26286436666.666668,,,,
1966-03-31,,,35488645750.0,,,,,63392720250.0,,,,,,,,,,,,,,,,,125145839500.0,148542297500.0,,15241595750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26409081000.0,,,,
1966-04-30,,,35805498666.666664,,,,,63929308333.333336,,,,,,,,,,,,,,,,,126064537000.0,149247517000.0,,15368055666.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26531725333.333332,,,,
1966-05-31,,,36122351583.333336,,,,,64465896416.66667,,,,,,,,,,,,,,,,,126983234500.0,149952736500.0,,15494515583.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26654369666.666668,,,,
1966-06-30,,,36439204500.0,,,,,65002484500.0,,,,,,,,,,,,,,,,,127901932000.0,150657956000.0,,15620975500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26777014000.0,,,,
1966-07-31,,,36756057416.666664,,,,,65539072583.333336,,,,,,,,,,,,,,,,,128820629500.0,151363175500.0,,15747435416.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26899658333.333332,,,,
1966-08-31,,,37072910333.333336,,,,,66075660666.66667,,,,,,,,,,,,,,,,,129739327000.0,152068395000.0,,15873895333.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27022302666.666668,,,,
1966-09-30,,,37389763250.0,,,,,66612248750.00001,,,,,,,,,,,,,,,,,130658024500.0,152773614500.0,,16000355250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144947000.0,,,,
1966-10-31,,,37706616166.666664,,,,,67148836833.33334,,,,,,,,,,,,,,,,,131576722000.0,153478834000.0,,16126815166.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27267591333.333332,,,,
1966-11-30,,,38023469083.333336,,,,,67685424916.66667,,,,,,,,,,,,,,,,,132495419500.0,154184053500.0,,16253275083.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27390235666.666668,,,,
1966-12-31,,,38340322000.0,,,,,68222013000.00001,,,,,,,,,,,16625044999.999998,,,,,,133414117000.0,154889273000.0,,16379735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27512880000.0,,,,
1967-01-31,,,38567216916.666664,,,,,68567590416.66667,,,,,,,,,,,16721084833.333332,,,,,,134279861916.66667,155614062500.0,,16498534916.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27658134000.0,,,,
1967-02-28,,,38794111833.333336,,,,,68913167833.33334,,,,,,,,,,,16817124666.666664,,,,,,135145606833.33333,156338852000.0,,16617334833.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27803388000.0,,,,
1967-03-31,,,39021006750.0,,,,,69258745250.0,,,,,,,,,,,16913164499.999998,,,,,,136011351750.0,157063641500.0,,16736134750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27948642000.0,,,,
1967-04-30,,,39247901666.666664,,,,,69604322666.66667,,,,,,,,,,,17009204333.333332,,,,,,136877096666.66667,157788431000.0,,16854934666.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28093896000.0,,,,
1967-05-31,,,39474796583.333336,,,,,69949900083.33334,,,,,,,,,,,17105244166.666666,,,,,,137742841583.33334,158513220500.0,,16973734583.333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28239150000.0,,,,
1967-06-30,,,39701691500.0,,,,,70295477500.0,,,,,,,,,,,17201284000.0,,,,,,138608586500.0,159238010000.0,,17092534500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28384404000.0,,,,
1967-07-31,,,39928586416.666664,,,,,70641054916.66667,,,,,,,,,,,17297323833.333332,,,,,,139474331416.66666,159962799500.0,,17211334416.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28529658000.0,,,,
1967-08-31,,,40155481333.333336,,,,,70986632333.33334,,,,,,,,,,,17393363666.666664,,,,,,140340076333.33334,160687589000.0,,17330134333.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28674912000.0,,,,
1967-09-30,,,40382376250.0,,,,,71332209750.0,,,,,,,,,,,17489403500.0,,,,,,141205821250.0,161412378500.0,,17448934250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28820166000.0,,,,
1967-10-31,,,40609271166.666664,,,,,71677787166.66667,,,,,,,,,,,17585443333.333332,,,,,,142071566166.66666,162137168000.0,,17567734166.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28965420000.0,,,,
1967-11-30,,,40836166083.333336,,,,,72023364583.33333,,,,,,,,,,,17681483166.666668,,,,,,142937311083.33334,162861957500.0,,17686534083.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29110674000.0,,,,
1967-12-31,,,41063061000.0,,,,,72368942000.0,,,,,,,,,,,17777523000.0,,,,,,143803056000.0,163586747000.0,,17805334000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29255928000.0,,,,
1968-01-31,,,41520742666.666664,,,,,73006409333.33333,,,,,,,,,,,17916736416.666668,,,,,,144969026583.33334,164992049500.0,,17989569250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29467480416.666668,,,,
1968-02-29,,,41978424333.333336,,,,,73643876666.66667,,,,,,,,,,,18055949833.333332,,,,,,146134997166.66666,166397352000.0,,18173804500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29679032833.333332,,,,
1968-03-31,,,42436106000.0,,,,,74281344000.0,,,,,,,,,,,18195163250.0,,,,,,147300967750.0,167802654500.0,,18358039750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29890585250.0,,,,
1968-04-30,,,42893787666.666664,,,,,74918811333.33333,,,,,,,,,,,18334376666.666668,,,,,,148466938333.33334,169207957000.0,,18542275000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30102137666.666668,,,,
1968-05-31,,,43351469333.333336,,,,,75556278666.66667,,,,,,,,,,,18473590083.333332,,,,,,149632908916.66666,170613259500.0,,18726510250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30313690083.333332,,,,
1968-06-30,,,43809151000.0,,,,,76193746000.0,,,,,,,,,,,18612803500.0,,,,,,150798879500.0,172018562000.0,,18910745500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30525242500.0,,,,
1968-07-31,,,44266832666.666664,,,,,76831213333.33333,,,,,,,,,,,18752016916.666668,,,,,,151964850083.33334,173423864500.0,,19094980750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30736794916.666668,,,,
1968-08-31,,,44724514333.333336,,,,,77468680666.66667,,,,,,,,,,,18891230333.333332,,,,,,153130820666.66666,174829167000.0,,19279216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30948347333.333332,,,,
1968-09-30,,,45182196000.0,,,,,78106148000.0,,,,,,,,,,,19030443750.0,,,,,,154296791250.0,176234469500.0,,19463451250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31159899750.0,,,,
1968-10-31,,,45639877666.666664,,,,,78743615333.33333,,,,,,,,,,,19169657166.666668,,,,,,155462761833.33334,177639772000.0,,19647686500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31371452166.666668,,,,
1968-11-30,,,46097559333.333336,,,,,79381082666.66667,,,,,,,,,,,19308870583.333332,,,,,,156628732416.66666,179045074500.0,,19831921750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31583004583.333332,,,,
1968-12-31,,,46555241000.0,,,,,80018550000.0,,,,,,,,,,,19448084000.0,,,,,,157794703000.0,180450377000.0,,20016157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31794557000.0,,,,
1969-01-31,,,47026331666.666664,,,,,80741459583.33333,,,,,,,,,,,19651838666.666668,,,,,,159572583166.66666,181622121166.66666,,20305302833.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32071205333.333332,,,,
1969-02-28,,,47497422333.333336,,,,,81464369166.66667,,,,,,,,,,,19855593333.333332,,,,,,161350463333.33334,182793865333.33334,,20594448666.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32347853666.666668,,,,
1969-03-31,,,47968513000.0,,,,,82187278750.0,,,,,,,,,,,20059348000.0,,,,,,163128343500.0,183965609500.0,,20883594500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32624502000.0,,,,
1969-04-30,,,48439603666.666664,,,,,82910188333.33333,,,,,,,,,,,20263102666.666668,,,,,,164906223666.66666,185137353666.66666,,21172740333.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32901150333.333332,,,,
1969-05-31,,,48910694333.333336,,,,,83633097916.66667,,,,,,,,,,,20466857333.333332,,,,,,166684103833.33334,186309097833.33334,,21461886166.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33177798666.666668,,,,
1969-06-30,,,49381785000.0,,,,,84356007500.0,,,,,,,,,,,20670612000.0,,,,,,168461984000.0,187480842000.0,,21751032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33454447000.0,,,,
1969-07-31,,,49852875666.666664,,,,,85078917083.33333,,,,,,,,,,,20874366666.666668,,,,,,170239864166.66666,188652586166.66666,,22040177833.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33731095333.333332,,,,
1969-08-31,,,50323966333.333336,,,,,85801826666.66667,,,,,,,,,,,21078121333.333332,,,,,,172017744333.33334,189824330333.33334,,22329323666.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34007743666.666668,,,,
1969-09-30,,,50795057000.0,,,,,86524736250.0,,,,,,,,,,,21281876000.0,,,,,,173795624500.0,190996074500.0,,22618469500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34284392000.0,,,,
1969-10-31,,,51266147666.666664,,,,,87247645833.33333,,,,,,,,,,,21485630666.666668,,,,,,175573504666.66666,192167818666.66666,,22907615333.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34561040333.333336,,,,
1969-11-30,,,51737238333.333336,,,,,87970555416.66667,,,,,,,,,,,21689385333.333332,,,,,,177351384833.33334,193339562833.33334,,23196761166.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34837688666.666664,,,,
1969-12-31,,,52208329000.0,,,,,88693465000.0,,,,,,,,,,,21893140000.0,,,,,,179129265000.0,194511307000.0,,23485907000.0,,,,,,,,,,,,,,,,,,,,52607563000.0,,,,,,,,,,,,,,,35114337000.0,,,,
1970-01-31,,,52766895166.666664,,,,,89574367666.66667,,,,,,,,,,,21816978333.333332,,,,,,180190657750.0,195160993250.0,,23823128500.0,,,,,,,,,,,,,,,,,,,,53022987333.333336,,,,,,,,,,,,,,,35476222000.0,,,,
1970-02-28,,,53325461333.333336,,,,,90455270333.33333,,,,,,,,,,,21740816666.666668,,,,,,181252050500.0,195810679500.0,,24160350000.0,,,,,,,,,,,,,,,,,,,,53438411666.666664,,,,,,,,,,,,,,,35838107000.0,,,,
1970-03-31,,,53884027500.0,,,,,91336173000.0,,,,,,,,,,,21664655000.0,,,,,,182313443250.0,196460365750.0,,24497571500.0,,,,,,,,,,,,,,,,,,,,53853836000.0,,,,,,,,,,,,,,,36199992000.0,,,,
1970-04-30,,,54442593666.666664,,,,,92217075666.66667,,,,,,,,,,,21588493333.333332,,,,,,183374836000.0,197110052000.0,,24834793000.0,,,,,,,,,,,,,,,,,,,,54269260333.333336,,,,,,,,,,,,,,,36561877000.0,,,,
1970-05-31,,,55001159833.333336,,,,,93097978333.33333,,,,,,,,,,,21512331666.666668,,,,,,184436228750.0,197759738250.0,,25172014500.0,,,,,,,,,,,,,,,,,,,,54684684666.666664,,,,,,,,,,,,,,,36923762000.0,,,,
1970-06-30,,,55559726000.0,,,,,93978881000.0,,,,,,,,,,,21436170000.0,,,,,,185497621500.0,198409424500.0,,25509236000.0,,,,,,,,,,,,,,,,,,,,55100109000.0,,,,,,,,,,,,,,,37285647000.0,,,,
1970-07-31,,,56118292166.666664,,,,,94859783666.66667,,,,,,,,,,,21360008333.333332,,,,,,186559014250.0,199059110750.0,,25846457500.0,,,,,,,,,,,,,,,,,,,,55515533333.333336,,,,,,,,,,,,,,,37647532000.0,,,,
1970-08-31,,,56676858333.333336,,,,,95740686333.33333,,,,,,,,,,,21283846666.666668,,,,,,187620407000.0,199708797000.0,,26183679000.0,,,,,,,,,,,,,,,,,,,,55930957666.666664,,,,,,,,,,,,,,,38009417000.0,,,,
1970-09-30,,,57235424500.0,,,,,96621589000.0,,,,,,,,,,,21207685000.0,,,,,,188681799750.0,200358483250.0,,26520900500.0,,,,,,,,,,,,,,,,,,,,56346382000.0,,,,,,,,,,,,,,,38371302000.0,,,,
1970-10-31,,,57793990666.666664,,,,,97502491666.66667,,,,,,,,,,,21131523333.333332,,,,,,189743192500.0,201008169500.0,,26858122000.0,,,,,,,,,,,,,,,,,,,,56761806333.333336,,,,,,,,,,,,,,,38733187000.0,,,,
1970-11-30,,,58352556833.333336,,,,,98383394333.33333,,,,,,,,,,,21055361666.666668,,,,,,190804585250.0,201657855750.0,,27195343500.0,,,,,,,,,,,,,,,,,,,,57177230666.666664,,,,,,,,,,,,,,,39095072000.0,,,,
1970-12-31,,,58911123000.0,28594177000.0,37310383000.0,,,99264297000.0,46152786000.0,,85438304000.0,,,,,,314357232000.0,276730633000.0,20979200000.0,,94984893000.0,,,15583603000.0,191865978000.0,202307542000.0,,27532565000.0,,,,,152694934000.0,7253122000.0,787224000.0,,195496331000.0,348114148000.0,19360946000.0,,1860187000.0,,,,94115627000.0,,,57592655000.0,13042381000.0,11021804000.0,3238846791000.0,,,18297369000.0,,,54232043000.0,,,,,,39456957000.0,62644110000.0,1073303000000.0,54482351000.0,
1971-01-31,,,59351228083.333336,28842981833.333332,37590597583.333336,,,100032896500.0,46512439500.0,,86328535833.33333,,,,,,316547429666.6667,278661852666.6667,21123021083.333332,,95772818333.33333,,,15681592250.0,193569651000.0,203782962000.0,,27837897916.666668,,,,,153559614250.0,7305797500.0,799552166.6666666,,196633376000.0,351016944500.0,19621500083.333332,,1872389250.0,,,,94856695166.66667,,,58054331250.0,13162266416.666666,11126711416.666666,3263260724250.0,,,18480906416.666668,,,55408101166.666664,,,,,,39656270583.333336,63243466750.0,1080931916666.6666,54916620750.0,
1971-02-28,,,59791333166.666664,29091786666.666668,37870812166.666664,,,100801496000.0,46872093000.0,,87218767666.66667,,,,,,318737627333.3333,280593072333.3333,21266842166.666668,,96560743666.66667,,,15779581500.0,195273324000.0,205258382000.0,,28143230833.333332,,,,,154424294500.0,7358473000.0,811880333.3333334,,197770421000.0,353919741000.0,19882054166.666668,,1884591500.0,,,,95597763333.33333,,,58516007500.0,13282151833.333334,11231618833.333334,3287674657500.0,,,18664443833.333332,,,56584159333.33333,,,,,,39855584166.666664,63842823500.0,1088560833333.3334,55350890500.0,
1971-03-31,,,60231438250.0,29340591500.0,38151026750.0,,,101570095500.0,47231746500.0,,88108999500.0,,,,,,320927825000.0,282524292000.0,21410663250.0,,97348669000.0,,,15877570750.0,196976997000.0,206733802000.0,,28448563750.0,,,,,155288974750.0,7411148500.0,824208500.0,,198907466000.0,356822537500.0,20142608250.0,,1896793750.0,,,,96338831500.0,,,58977683750.0,13402037250.0,11336526250.0,3312088590750.0,,,18847981250.0,,,57760217500.0,,,,,,40054897750.0,64442180250.0,1096189750000.0,55785160250.0,
1971-04-30,,,60671543333.333336,29589396333.333332,38431241333.333336,,,102338695000.0,47591400000.0,,88999231333.33333,,,,,,323118022666.6667,284455511666.6667,21554484333.333332,,98136594333.33333,,,15975560000.0,198680670000.0,208209222000.0,,28753896666.666668,,,,,156153655000.0,7463824000.0,836536666.6666666,,200044511000.0,359725334000.0,20403162333.333332,,1908996000.0,,,,97079899666.66667,,,59439360000.0,13521922666.666666,11441433666.666666,3336502524000.0,,,19031518666.666668,,,58936275666.666664,,,,,,40254211333.333336,65041537000.0,1103818666666.6667,56219430000.0,
1971-05-31,,,61111648416.666664,29838201166.666668,38711455916.666664,,,103107294500.0,47951053500.0,,89889463166.66667,,,,,,325308220333.3333,286386731333.3333,21698305416.666668,,98924519666.66667,,,16073549250.0,200384343000.0,209684642000.0,,29059229583.333332,,,,,157018335250.0,7516499500.0,848864833.3333334,,201181556000.0,362628130500.0,20663716416.666668,,1921198250.0,,,,97820967833.33333,,,59901036250.0,13641808083.333334,11546341083.333334,3360916457250.0,,,19215056083.333332,,,60112333833.33333,,,,,,40453524916.666664,65640893750.0,1111447583333.3333,56653699750.0,
1971-06-30,,,61551753500.0,30087006000.0,38991670500.0,,,103875894000.0,48310707000.0,,90779695000.0,,,,,,327498418000.0,288317951000.0,21842126500.0,,99712445000.0,,,16171538500.0,202088016000.0,211160062000.0,,29364562500.0,,,,,157883015500.0,7569175000.0,861193000.0,,202318601000.0,365530927000.0,20924270500.0,,1933400500.0,,,,98562036000.0,,,60362712500.0,13761693500.0,11651248500.0,3385330390500.0,,,19398593500.0,,,61288392000.0,,,,,,40652838500.0,66240250500.0,1119076500000.0,57087969500.0,
1971-07-31,,,61991858583.333336,30335810833.333332,39271885083.333336,,,104644493500.0,48670360500.0,,91669926833.33333,,,,,,329688615666.6667,290249170666.6667,21985947583.333332,,100500370333.33333,,,16269527749.999998,203791689000.0,212635482000.0,,29669895416.666668,,,,,158747695750.0,7621850500.0,873521166.6666666,,203455646000.0,368433723500.0,21184824583.333332,,1945602750.0,,,,99303104166.66667,,,60824388750.0,13881578916.666666,11756155916.666666,3409744323750.0,,,19582130916.666668,,,62464450166.666664,,,,,,40852152083.333336,66839607250.0,1126705416666.6667,57522239250.0,
1971-08-31,,,62431963666.666664,30584615666.666668,39552099666.666664,,,105413093000.0,49030014000.0,,92560158666.66667,,,,,,331878813333.3333,292180390333.3333,22129768666.666668,,101288295666.66667,,,16367516999.999998,205495362000.0,214110902000.0,,29975228333.333332,,,,,159612376000.0,7674526000.0,885849333.3333334,,204592691000.0,371336520000.0,21445378666.666668,,1957805000.0,,,,100044172333.33333,,,61286065000.0,14001464333.333334,11861063333.333334,3434158257000.0,,,19765668333.333332,,,63640508333.33333,,,,,,41051465666.666664,67438964000.0,1134334333333.3333,57956509000.0,
1971-09-30,,,62872068750.0,30833420500.0,39832314250.0,,,106181692500.0,49389667500.0,,93450390500.0,,,,,,334069011000.0,294111610000.0,22273589750.0,,102076221000.0,,,16465506249.999998,207199035000.0,215586322000.0,,30280561250.0,,,,,160477056250.0,7727201500.0,898177500.0,,205729736000.0,374239316500.0,21705932750.0,,1970007250.0,,,,100785240500.0,,,61747741250.0,14121349750.0,11965970750.0,3458572190250.0,,,19949205750.0,,,64816566499.99999,,,,,,41250779250.0,68038320750.0,1141963250000.0,58390778750.0,
1971-10-31,,,63312173833.333336,31082225333.333332,40112528833.333336,,,106950292000.0,49749321000.0,,94340622333.33333,,,,,,336259208666.6667,296042829666.6667,22417410833.333332,,102864146333.33333,,,16563495499.999998,208902708000.0,217061742000.0,,30585894166.666668,,,,,161341736500.0,7779877000.0,910505666.6666666,,206866781000.0,377142113000.0,21966486833.333332,,1982209500.0,,,,101526308666.66667,,,62209417500.0,14241235166.666666,12070878166.666666,3482986123500.0,,,20132743166.666668,,,65992624666.66666,,,,,,41450092833.333336,68637677500.0,1149592166666.6667,58825048500.0,
1971-11-30,,,63752278916.666664,31331030166.666668,40392743416.666664,,,107718891500.0,50108974500.0,,95230854166.66667,,,,,,338449406333.3333,297974049333.3333,22561231916.666668,,103652071666.66667,,,16661484749.999998,210606381000.0,218537162000.0,,30891227083.333332,,,,,162206416750.0,7832552500.0,922833833.3333333,,208003826000.0,380044909500.0,22227040916.666668,,1994411750.0,,,,102267376833.33333,,,62671093750.0,14361120583.333334,12175785583.333334,3507400056750.0,,,20316280583.333332,,,67168682833.33333,,,,,,41649406416.666664,69237034250.0,1157221083333.3333,59259318250.0,
1971-12-31,,,64192384000.0,31579835000.0,40672958000.0,,,108487491000.0,50468628000.0,,96121086000.0,,,,,,340639604000.0,299905269000.0,22705053000.0,,104439997000.0,,,16759473999.999998,212310054000.0,220012582000.0,,31196560000.0,,,,,163071097000.0,7885228000.0,935162000.0,,209140871000.0,382947706000.0,22487595000.0,,2006614000.0,,,,103008445000.0,,,63132770000.0,14481006000.0,12280693000.0,3531813990000.0,,,20499818000.0,,,68344740999.99999,,,,,,41848720000.0,69836391000.0,1164850000000.0,59693588000.0,
1972-01-31,,,64665679000.0,31864026166.666668,41005309750.0,,,109398873333.33333,50790853666.666664,,96787095750.0,,,,,,343140177833.3333,302110367666.6667,22864404500.0,,105556182166.66667,,,16932552166.666664,213907535333.33334,221631733333.33334,,31584492000.0,,,,,163580091083.33334,7958121000.0,943552500.0,,210565252750.0,387128216500.0,22709640500.0,,2025352750.0,,,,104139554416.66667,,,63497763250.0,14600278666.666666,12397797333.333334,3561473100583.3335,,,20716517750.0,,,69986843916.66666,,,,,,42082738750.0,70533605416.66667,1174371666666.6667,59994498833.333336,
1972-02-29,,,65138974000.0,32148217333.333332,41337661500.0,,,110310255666.66667,51113079333.333336,,97453105500.0,,,,,,345640751666.6667,304315466333.3333,23023756000.0,,106672367333.33333,,,17105630333.333332,215505016666.66666,223250884666.66666,,31972424000.0,,,,,164089085166.66666,8031014000.0,951943000.0,,211989634500.0,391308727000.0,22931686000.0,,2044091500.0,,,,105270663833.33333,,,63862756500.0,14719551333.333334,12514901666.666666,3591132211166.6665,,,20933217500.0,,,71628946833.33333,,,,,,42316757500.0,71230819833.33333,1183893333333.3333,60295409666.666664,
